source_table_index,PREFIX,VARIABLE_NAME,DESCRIPTION,LOCATION_CODE,SCOPE
61,SD_13_,EXPLANATION_TEXT,Form990 Schedule DPart XIII - Explanation,SCHED-D-PART-13,PC
61,SD_13_,FORM_LINE_REFERENCE,Form part and line number reference,SCHED-D-PART-13,PC
61,SD_13_,IDENTIFIER,Supplemental Information Detail - Identifier,SCHED-D-PART-13,PC
61,SD_13_,RETURN_REFERENCE,Return reference,SCHED-D-PART-13,PC
62,SD_99_,RECO_NETASSET_REV_TOT,IRS990 Schedule D - Total revenue (see SD-FORM-VERSION-2011-PART-11),SCHED-D-PART-99-LINE-01,PC
62,SD_99_,RECO_NETASSET_EXP_TOT,Total expenses (see SD-FORM-VERSION-2011-PART-11),SCHED-D-PART-99-LINE-02,PC
62,SD_99_,RECO_NETASSET_EXCESS,Excess or deficit (see SD-FORM-VERSION-2011-PART-11),SCHED-D-PART-99-LINE-03,PC
62,SD_99_,RECO_NETASSET_NUGAINS,Net Unrealized gains (losses) on investments (see SD-FORM-VERSION-2011-PART-11),SCHED-D-PART-99-LINE-04,PC
62,SD_99_,RECO_NETASSET_DONATED_SVC,Donated services and use of facilities (see SD-FORM-VERSION-2011-PART-11),SCHED-D-PART-99-LINE-05,PC
62,SD_99_,RECO_NETASSET_INVEST_EXP,Investment expenses (see SD-FORM-VERSION-2011-PART-11),SCHED-D-PART-99-LINE-06,PC
62,SD_99_,RECO_NETASSET_PRIOR_ADJ,Prior period adjustments (see SD-FORM-VERSION-2011-PART-11),SCHED-D-PART-99-LINE-07,PC
62,SD_99_,RECO_NETASSET_OTH,Other changes amount (see SD-FORM-VERSION-2011-PART-11),SCHED-D-PART-99-LINE-08,PC
62,SD_99_,RECO_NETASSET_TOT_ADJ,Total adjustments (net) (add lines 4-8) (see SD-FORM-VERSION-2011-PART-11),SCHED-D-PART-99-LINE-09,PC
62,SD_99_,RECO_NETASSET_EXCESS_AFS,Excess or (deficit) for the year per financial statements (line 3 plus or minus line 9) (see SD-FORM-VERSION-2011-PART-11),SCHED-D-PART-99-LINE-10,PC
63,SE_01_,POLICY_STMT_NONDISCR_X,Does the organization have a racially nondiscriminatory policy statement?,SCHED-E-PART-01-LINE-01,PZ
63,SE_01_,POLICY_STMT_BROCHURES_X,Does the organization have policy statement in brochures; etc?,SCHED-E-PART-01-LINE-02,PZ
63,SE_01_,POLICY_BCAST_MEDIA_EXPLAIN,If answered “Has the Organization Publicized the Policy through Broadcast Media?”; explain,SCHED-E-PART-01-LINE-03,PZ
63,SE_01_,POLICY_BCAST_MEDIA_X,Has the organization publicized the policy through broadcast media?,SCHED-E-PART-01-LINE-03,PZ
63,SE_01_,MAINT_RACIAL_RECORD_X,Does the organization maintain racial composition records?,SCHED-E-PART-01-LINE-04A,PZ
63,SE_01_,MAINT_SCHOLARSHIP_RECORD_X,Does the organization maintain scholarships records?,SCHED-E-PART-01-LINE-04B,PZ
63,SE_01_,MAINT_COPY_BROCHURES_X,Does the organization maintain copies of brochures; etc?,SCHED-E-PART-01-LINE-04C,PZ
63,SE_01_,MAINT_COPY_SOL_X,Does the organization maintain copies of all solicitations?,SCHED-E-PART-01-LINE-04D,PZ
63,SE_01_,MAINT_EXPLANATION,If answered “no” to any of 4a-4d; explain,SCHED-E-PART-01-LINE-04D,PZ
63,SE_01_,DISCR_RACE_STUDENT_RIGHT_X,Does the organization discriminate by race in any way students’ rights or privileges?,SCHED-E-PART-01-LINE-05A,PZ
63,SE_01_,DISCR_RACE_ADM_POLICY_X,Does the organization discriminate by race in any way admissions policies?,SCHED-E-PART-01-LINE-05B,PZ
63,SE_01_,DISCR_RACE_EMPL_FACULTY_X,Does the organization discriminate by race in any way employment of faculty or administrative staff?,SCHED-E-PART-01-LINE-05C,PZ
63,SE_01_,DISCR_RACE_SCHOLARSHIP_X,Does the organization discriminate by race in any way scholarships or other financial assistance?,SCHED-E-PART-01-LINE-05D,PZ
63,SE_01_,DISCR_RACE_EDU_POLICY_X,Does the organization discriminate by race in any way educational policies?,SCHED-E-PART-01-LINE-05E,PZ
63,SE_01_,DISCR_RACE_USE_FACILITY_X,Does the organization discriminate by race in any way use of facilities?,SCHED-E-PART-01-LINE-05F,PZ
63,SE_01_,DISCR_RACE_ATHLETIC_PROG_X,Does the organization discriminate by race in any way athletic programs?,SCHED-E-PART-01-LINE-05G,PZ
63,SE_01_,DISCR_RACE_EXPLANATION,If answered “yes” to any of 5a-5h; explain,SCHED-E-PART-01-LINE-05H,PZ
63,SE_01_,DISCR_RACE_OTH_ACT_X,Does the organization discriminate by race in any way other extracurricular activities?,SCHED-E-PART-01-LINE-05H,PZ
63,SE_01_,GOVT_FIN_AID_REC_X,Does the organization receive any financial aid or assistance from a governmental agency?,SCHED-E-PART-01-LINE-06A,PZ
63,SE_01_,GOVT_FIN_AID_EXPLANATION,If answered “yes” to any of 6a-6b; explain,SCHED-E-PART-01-LINE-06B,PZ
63,SE_01_,GOVT_FIN_AID_REVOKED_X,Has the organization’s right to such aid ever been revoked or suspended?,SCHED-E-PART-01-LINE-06B,PZ
63,SE_01_,COMPLIANCE_EXPLANATION,If answered “no” to 7; explain,SCHED-E-PART-01-LINE-07,PZ
63,SE_01_,COMPLIANCE_REV_PROC_7550_X,Compliance with Rev. Proc. 75-50; 1975-2 C.B. 587?,SCHED-E-PART-01-LINE-07,PZ
64,SE_02_,EXPLANATION_TEXT,Form990 Schedule EPart II - Explanation,SCHED-E-PART-02,PZ
64,SE_02_,FORM_LINE_REFERENCE,Form; part and line number reference,SCHED-E-PART-02,PZ
64,SE_02_,IDENTIFIER,Form990 Schedule EPart II - Identifier,SCHED-E-PART-02,PZ
64,SE_02_,RETURN_REFERENCE,Return reference,SCHED-E-PART-02,PZ
65,SF_01_,GRANT_RECORD_MAINT_X,"For grantmakers, does the organizationmaintain records on their grants and processes?",SCHED-F-PART-01-LINE-01,PC
65,SF_01_,FRGN_REG_NUM_OFFICE_SUBTOT,Subtotal number of offices handling activities outside the US,SCHED-F-PART-01-LINE-03A-COL-B,PC
65,SF_01_,FRGN_REG_NUM_EMPL_SUBTOT,Subtotal number of employees working on region activities outside the US,SCHED-F-PART-01-LINE-03A-COL-C,PC
65,SF_01_,FRGN_REG_TOT_EXP_SUBTOT,Subtotal expenditures on activities outside the US,SCHED-F-PART-01-LINE-03A-COL-F,PC
65,SF_01_,FRGN_REG_NUM_OFFICE_CONTIN,Total offices from continuation sheetson region activities outside the US (Part I),SCHED-F-PART-01-LINE-03B-COL-B,PC
65,SF_01_,FRGN_REG_NUM_EMPL_CONTIN,Total number of employees from continuation sheets working on region activities outside the US (Part I),SCHED-F-PART-01-LINE-03B-COL-C,PC
65,SF_01_,FRGN_REG_TOT_EXP_CONTIN,Total expenditures from continuation sheets on region activities outside the US (Part I),SCHED-F-PART-01-LINE-03B-COL-F,PC
65,SF_01_,FRGN_REG_NUM_OFFICE_TOT,Total number of offices outside the US,SCHED-F-PART-01-LINE-03C-COL-B,PC
65,SF_01_,FRGN_REG_NUM_EMPL_TOT,Total employees working on region activities outside the US,SCHED-F-PART-01-LINE-03C-COL-C,PC
65,SF_01_,FRGN_REG_TOT_EXP_TOT,Total expenditures on activities outside the US,SCHED-F-PART-01-LINE-03C-COL-F,PC
66,SF_01_,FRGN_REG_REGION,Region outside the US where activities are conducted,SCHED-F-PART-01-LINE-03-COL-A,PC
66,SF_01_,FRGN_REG_NUM_OFFICE,Number of offices in the region outside the US,SCHED-F-PART-01-LINE-03-COL-B,PC
66,SF_01_,FRGN_REG_NUM_EMPL,Number of employees or agents working in the region outside the US,SCHED-F-PART-01-LINE-03-COL-C,PC
66,SF_01_,FRGN_REG_ACT,Activities conducted in the region outside the US (by type) (i.e.; fundraising; program services; grants to recipients located in the region),SCHED-F-PART-01-LINE-03-COL-D,PC
66,SF_01_,FRGN_REG_SVC_SPECIFIC,"If the activity in the region outside the US is program service, specific information about the service",SCHED-F-PART-01-LINE-03-COL-E,PC
66,SF_01_,FRGN_REG_TOT_EXP,Total expenditures in the region outside the US,SCHED-F-PART-01-LINE-03-COL-F,PC
67,SF_02_,FRGN_ORG_GRANT_501C3_TOT,"Total number of organizations with some 501(c)(3) equivalency outside of the US given grants (recognized as charities by the foreign country, recognized as tax-exempt by the IRS, or an equivalency letter has been been provided)",SCHED-F-PART-02-LINE-02,PC
67,SF_02_,FRGN_ORG_GRANT_OTH_ORG_TOT,"Total number of organizations or entities granted to outside of the US that lack some 501(c)(3) equivalency (not recognized as charities by the foreign country, not recognized as tax-exempt by the IRS, and have not provided an equivalency letter)",SCHED-F-PART-02-LINE-03,PC
68,SF_02_,FRGN_ORG_GRANT_REGION,Region of the grant to the organization outside the US,SCHED-F-PART-02-LINE-01-COL-C,PC
68,SF_02_,FRGN_ORG_GRANT_PURPOSE,Purpose of the grant to the organization outside the US,SCHED-F-PART-02-LINE-01-COL-D,PC
68,SF_02_,FRGN_ORG_GRANT_AMT,Amount of cash granted to the organization outside the US,SCHED-F-PART-02-LINE-01-COL-E,PC
68,SF_02_,FRGN_ORG_GRANT_DISBMT,Way the cash was disbursed to the grantee organization outside the US,SCHED-F-PART-02-LINE-01-COL-F,PC
68,SF_02_,FRGN_ORG_GRANT_NC_AMT,Value of noncash assistance to the grantee organization outside the US,SCHED-F-PART-02-LINE-01-COL-G,PC
68,SF_02_,FRGN_ORG_GRANT_NC_DESC,Description of non-cash assistance to the grantee organizations outside the US,SCHED-F-PART-02-LINE-01-COL-H,PC
68,SF_02_,FRGN_ORG_GRANT_NC_MOV,"Way the value of noncash assistance was calculated (ex. book, fair-market value, appraisal, other)",SCHED-F-PART-02-LINE-01-COL-I,PC
69,SF_03_,FRGN_INDIV_GRANT_TYPE,Type of grant or assistance to the individuals outside the US,SCHED-F-PART-03-COL-A,PC
69,SF_03_,FRGN_INDIV_GRANT_REGION,Region of the grant to the individuals outside the US,SCHED-F-PART-03-COL-B,PC
69,SF_03_,FRGN_INDIV_GRANT_NUM_INDIV,"Number of individuals outside the US in the region, given the type of grant",SCHED-F-PART-03-COL-C,PC
69,SF_03_,FRGN_INDIV_GRANT_AMT,Amount of cash granted to the individuals outside the US,SCHED-F-PART-03-COL-D,PC
69,SF_03_,FRGN_INDIV_GRANT_DISBMT,Way the cash was disbursed to the individuals outside the US,SCHED-F-PART-03-COL-E,PC
69,SF_03_,FRGN_INDIV_GRANT_NC_AMT,Value of noncash assistance to the individuals outside the US,SCHED-F-PART-03-COL-F,PC
69,SF_03_,FRGN_INDIV_GRANT_NC_DESC,Description of noncash assistance to the individuals outside the US,SCHED-F-PART-03-COL-G,PC
69,SF_03_,FRGN_INDIV_GRANT_NC_MOV,"Way the value of noncash assistance was calculated (ex. book, fair-market value, appraisal, other)",SCHED-F-PART-03-COL-H,PC
70,SF_04_,FRGN_CORP_TRANSFEROR_X,Was the organization a U.S. transferor of property to a foreign corporation during the tax year?,SCHED-F-PART-04-LINE-01,PC
70,SF_04_,FRGN_TRUST_INT_X,Did the organization have an interest in a foreign trust during the tax year?,SCHED-F-PART-04-LINE-02,PC
70,SF_04_,FRGN_CORP_OWNERSHIP_INT_X,Did the organization have an ownership interest in a foreign corporation during the tax year?,SCHED-F-PART-04-LINE-03,PC
70,SF_04_,FRGN_FUND_SHAREHOLDER_X,Was the organization a direct or indirect shareholder of a passive foreign investment company or a qualified electing fund during the tax year?,SCHED-F-PART-04-LINE-04,PC
70,SF_04_,FRGN_PTR_OWNERSHIP_INT_X,Did the organization have an ownership interest in a foreign partnership during the tax year?,SCHED-F-PART-04-LINE-05,PC
70,SF_04_,BOYCOTTING_CNTR_ACT_X,Did the organization have any operations in or related to any boycotting countries during the tax year?,SCHED-F-PART-04-LINE-06,PC
71,SF_05_,EXPLANATION_TEXT,Form990 Schedule FPart IV - Explanation,SCHED-F-PART-05,PC
71,SF_05_,FORM_LINE_REFERENCE,Form; part and line number reference,SCHED-F-PART-05,PC
71,SF_05_,IDENTIFIER,Form990 Schedule FPart IV - Identifier,SCHED-F-PART-05,PC
71,SF_05_,RETURN_REFERENCE,Return reference,SCHED-F-PART-05,PC
72,SF_99_,FRGN_ORG_GRANT_LT_5K_X,Check this box if no one recipient received more than $5;000 (see SF-FORM-VERSION-2011-PART-02),SCHED-F-PART-99-LINE-00,PC
73,SG_01_,FUNDR_ACT_SOL_MAIL_X,Mail solicitations,SCHED-G-PART-01-LINE-01A,PZ
73,SG_01_,FUNDR_ACT_SOL_EMAIL_X,Email solicitations,SCHED-G-PART-01-LINE-01B,PZ
73,SG_01_,FUNDR_ACT_SOL_PHONE_X,Phone solicitations,SCHED-G-PART-01-LINE-01C,PZ
73,SG_01_,FUNDR_ACT_SOL_IN_PERSON_X,In-person solicitations,SCHED-G-PART-01-LINE-01D,PZ
73,SG_01_,FUNDR_ACT_SOL_NONGOVT_X,Solicitation of non-govt grants,SCHED-G-PART-01-LINE-01E,PZ
73,SG_01_,FUNDR_ACT_SOL_GOVT_GRANT_X,Solicitation of government grants,SCHED-G-PART-01-LINE-01F,PZ
73,SG_01_,FUNDR_ACT_SPECIAL_EVNT_X,Special fundraising events,SCHED-G-PART-01-LINE-01G,PZ
73,SG_01_,FUNDR_SVC_AGREEMENT_X,Did the organization have a written or oral agreement with any individual (including officers; directors; trustees or key employees listed in Form 990; Part VII) or entity in connection with professional fundraising activities?,SCHED-G-PART-01-LINE-02A,PZ
73,SG_01_,FUNDRAISER_ACT_GRORCPT_TOT,Total gross receipts,SCHED-G-PART-01-LINE-02B-COL-IV-TOT,PZ
73,SG_01_,FUNDRAISER_AMT_PAID_TOT,Total retained by contractors,SCHED-G-PART-01-LINE-02B-COL-V-TOT,PZ
73,SG_01_,FUNDRAISER_AMT_ORG_TOT,Total net to organization,SCHED-G-PART-01-LINE-02B-COL-VI-TOT,PZ
73,SG_01_,LIST_STATES_ORG_LIC,Literal for all states,SCHED-G-PART-01-LINE-03,PZ
74,SG_01_,FUNDRAISER_ADDR_CITY,Foreign Address - City,SCHED-G-PART-01-LINE-02B-COL-I,PZ
74,SG_01_,FUNDRAISER_ADDR_CNTR,Foreign Address - Country,SCHED-G-PART-01-LINE-02B-COL-I,PZ
74,SG_01_,FUNDRAISER_ADDR_L1,Foreign Address - AddressLine1,SCHED-G-PART-01-LINE-02B-COL-I,PZ
74,SG_01_,FUNDRAISER_ADDR_L2,Foreign Address - AddressLine2,SCHED-G-PART-01-LINE-02B-COL-I,PZ
74,SG_01_,FUNDRAISER_ADDR_STATE,Province or state,SCHED-G-PART-01-LINE-02B-COL-I,PZ
74,SG_01_,FUNDRAISER_ADDR_ZIP,Foreign Address - Postal code,SCHED-G-PART-01-LINE-02B-COL-I,PZ
74,SG_01_,FUNDRAISER_NAME_INDIV,Name of individual or organization,SCHED-G-PART-01-LINE-02B-COL-I,PZ
74,SG_01_,FUNDRAISER_NAME_ORG_L1,Business Name - BusinessNameLine1,SCHED-G-PART-01-LINE-02B-COL-I,PZ
74,SG_01_,FUNDRAISER_NAME_ORG_L2,Business Name - BusinessNameLine2,SCHED-G-PART-01-LINE-02B-COL-I,PZ
74,SG_01_,FUNDRAISER_ACT,Fundraiser Activity Information - Activity,SCHED-G-PART-01-LINE-02B-COL-II,PZ
74,SG_01_,FUNDRAISER_CTRL_FUND_X,Fundraiser control of funds?,SCHED-G-PART-01-LINE-02B-COL-III,PZ
74,SG_01_,FUNDRAISER_ACT_GRORCPT,Gross receipts from activity,SCHED-G-PART-01-LINE-02B-COL-IV,PZ
74,SG_01_,FUNDRAISER_AMT_PAID,Amount paid to (or retained by) fundraiser listed in (i),SCHED-G-PART-01-LINE-02B-COL-V,PZ
74,SG_01_,FUNDRAISER_AMT_ORG,Amount paid to (or retained by) organization,SCHED-G-PART-01-LINE-02B-COL-VI,PZ
75,SG_02_,FUNDR_EVNT_REV_GRORCPT_TOT,Gross receipts; total,SCHED-G-PART-02-LINE-01-COL-D,PZ
75,SG_02_,FUNDR_EVNT_REV_CONTR_TOT,Charitable contributions; total,SCHED-G-PART-02-LINE-02-COL-D,PZ
75,SG_02_,FUNDR_EVNT_REV_GRO_TOT,Gross revenue; total,SCHED-G-PART-02-LINE-03-COL-D,PZ
75,SG_02_,FUNDR_EVNT_EXP_CASH_TOT,Cash prizes; total,SCHED-G-PART-02-LINE-04-COL-D,PZ
75,SG_02_,FUNDR_EVNT_EXP_NONCSH_TOT,Non-cash prizes; total,SCHED-G-PART-02-LINE-05-COL-D,PZ
75,SG_02_,FUNDR_EVNT_EXP_RENT_TOT,Rent or facility costs; total,SCHED-G-PART-02-LINE-06-COL-D,PZ
75,SG_02_,FUNDR_EVNT_EXP_FOOD_TOT,Food and beverage costs; total,SCHED-G-PART-02-LINE-07-COL-D,PZ
75,SG_02_,FUNDR_EVNT_EXP_ENTMT_TOT,Entertainment costs; total,SCHED-G-PART-02-LINE-08-COL-D,PZ
75,SG_02_,FUNDR_EVNT_EXP_OTH_TOT,Other direct expenses; total,SCHED-G-PART-02-LINE-09-COL-D,PZ
75,SG_02_,FUNDR_EVNT_EXP_SUMMARY_TOT,Direct expense summary,SCHED-G-PART-02-LINE-10-COL-D,PZ
75,SG_02_,FUNDR_EVNT_NET_INCOME_TOT,Net income summary,SCHED-G-PART-02-LINE-11-COL-D,PZ
76,SG_02_,FUNDR_EVNT_1_NAME,Name of event no.1,SCHED-G-PART-02-LINE-00-COL-A,PZ
76,SG_02_,FUNDR_EVNT_2_NAME,Name of event no.2,SCHED-G-PART-02-LINE-00-COL-B,PZ
76,SG_02_,FUNDR_EVNT_OTH_TOT_NUM,Other events: total number,SCHED-G-PART-02-LINE-00-COL-C,PZ
76,SG_02_,FUNDR_EVNT_REV_GRORCPT_1,Gross receipts; event no.1,SCHED-G-PART-02-LINE-01-COL-A,PZ
76,SG_02_,FUNDR_EVNT_REV_GRORCPT_2,Gross receipts; event no.2,SCHED-G-PART-02-LINE-01-COL-B,PZ
76,SG_02_,FUNDR_EVNT_REV_GRORCPT_OTH,Gross receipts; other events,SCHED-G-PART-02-LINE-01-COL-C,PZ
76,SG_02_,FUNDR_EVNT_REV_GRORCPT_TOT,Gross receipts; total events,SCHED-G-PART-02-LINE-01-COL-D,PZ
76,SG_02_,FUNDR_EVNT_REV_CONTR_1,Charitable contributions; event no.1,SCHED-G-PART-02-LINE-02-COL-A,PZ
76,SG_02_,FUNDR_EVNT_REV_CONTR_2,Charitable contributions; event no.2,SCHED-G-PART-02-LINE-02-COL-B,PZ
76,SG_02_,FUNDR_EVNT_REV_CONTR_OTH,Charitable contributions; other events,SCHED-G-PART-02-LINE-02-COL-C,PZ
76,SG_02_,FUNDR_EVNT_REV_CONTR_TOT,Charitable contributions; total events,SCHED-G-PART-02-LINE-02-COL-D,PZ
76,SG_02_,FUNDR_EVNT_REV_GRO_1,Gross revenue; event no.1,SCHED-G-PART-02-LINE-03-COL-A,PZ
76,SG_02_,FUNDR_EVNT_REV_GRO_2,Gross revenue; event no.2,SCHED-G-PART-02-LINE-03-COL-B,PZ
76,SG_02_,FUNDR_EVNT_REV_GRO_OTH,Gross revenue; other events,SCHED-G-PART-02-LINE-03-COL-C,PZ
76,SG_02_,FUNDR_EVNT_REV_GRO_TOT,Gross revenue; total events,SCHED-G-PART-02-LINE-03-COL-D,PZ
76,SG_02_,FUNDR_EVNT_EXP_CASH_1,Cash prizes; event no.1,SCHED-G-PART-02-LINE-04-COL-A,PZ
76,SG_02_,FUNDR_EVNT_EXP_CASH_2,Cash prizes; event no.2,SCHED-G-PART-02-LINE-04-COL-B,PZ
76,SG_02_,FUNDR_EVNT_EXP_CASH_OTH,Cash prizes; other events,SCHED-G-PART-02-LINE-04-COL-C,PZ
76,SG_02_,FUNDR_EVNT_EXP_NONCSH_1,Non-cash prizes; event no.1,SCHED-G-PART-02-LINE-05-COL-A,PZ
76,SG_02_,FUNDR_EVNT_EXP_NONCSH_2,Non-cash prizes; event no.2,SCHED-G-PART-02-LINE-05-COL-B,PZ
76,SG_02_,FUNDR_EVNT_EXP_NONCSH_OTH,Non-cash prizes; other events,SCHED-G-PART-02-LINE-05-COL-C,PZ
76,SG_02_,FUNDR_EVNT_EXP_NONCSH_TOT,Non-cash prizes; total events,SCHED-G-PART-02-LINE-05-COL-D,PZ
76,SG_02_,FUNDR_EVNT_EXP_RENT_1,Rent or facility costs; event no.1,SCHED-G-PART-02-LINE-06-COL-A,PZ
76,SG_02_,FUNDR_EVNT_EXP_RENT_2,Rent or facility costs; event no.2,SCHED-G-PART-02-LINE-06-COL-B,PZ
76,SG_02_,FUNDR_EVNT_EXP_RENT_OTH,Rent or facility costs; other events,SCHED-G-PART-02-LINE-06-COL-C,PZ
76,SG_02_,FUNDR_EVNT_EXP_RENT_TOT,Rent or facility costs; total events,SCHED-G-PART-02-LINE-06-COL-D,PZ
76,SG_02_,FUNDR_EVNT_EXP_FOOD_1,Food and beverage expenses; event no.1,SCHED-G-PART-02-LINE-07-COL-A,PZ
76,SG_02_,FUNDR_EVNT_EXP_FOOD_2,Food and beverage expenses; event no.2,SCHED-G-PART-02-LINE-07-COL-B,PZ
76,SG_02_,FUNDR_EVNT_EXP_FOOD_OTH,Food and beverage expenses; other events,SCHED-G-PART-02-LINE-07-COL-C,PZ
76,SG_02_,FUNDR_EVNT_EXP_FOOD_TOT,Food and beverage expenses; total events,SCHED-G-PART-02-LINE-07-COL-D,PZ
76,SG_02_,FUNDR_EVNT_EXP_ENTMT_1,Entertainment expenses; event no.1,SCHED-G-PART-02-LINE-08-COL-A,PZ
76,SG_02_,FUNDR_EVNT_EXP_ENTMT_2,Entertainment expenses; event no.2,SCHED-G-PART-02-LINE-08-COL-B,PZ
76,SG_02_,FUNDR_EVNT_EXP_ENTMT_OTH,Entertainment expenses; other events,SCHED-G-PART-02-LINE-08-COL-C,PZ
76,SG_02_,FUNDR_EVNT_EXP_ENTMT_TOT,Entertainment expenses; total events,SCHED-G-PART-02-LINE-08-COL-D,PZ
76,SG_02_,FUNDR_EVNT_EXP_OTH_1,Other direct expenses; event no.1,SCHED-G-PART-02-LINE-09-COL-A,PZ
76,SG_02_,FUNDR_EVNT_EXP_OTH_2,Other direct expenses; event no.2,SCHED-G-PART-02-LINE-09-COL-B,PZ
76,SG_02_,FUNDR_EVNT_EXP_OTH_OTH,Other direct expenses; other events,SCHED-G-PART-02-LINE-09-COL-C,PZ
76,SG_02_,FUNDR_EVNT_EXP_OTH_TOT,Other direct expenses; total events,SCHED-G-PART-02-LINE-09-COL-D,PZ
76,SG_02_,FUNDR_EVNT_EXP_SUMMARY_TOT,Direct expense summary,SCHED-G-PART-02-LINE-10-COL-D,PZ
76,SG_02_,FUNDR_EVNT_NET_INCOME_TOT,Net income summary,SCHED-G-PART-02-LINE-11-COL-D,PZ
77,SG_03_,GAMING_REV_GRO_BINGO,Gross revenue; bingo,SCHED-G-PART-03-LINE-01-COL-A,PZ
77,SG_03_,GAMING_REV_GRO_PTAB,Gross revenue; pull tabs,SCHED-G-PART-03-LINE-01-COL-B,PZ
77,SG_03_,GAMING_REV_GRO_OTH,Gross revenue; other gaming,SCHED-G-PART-03-LINE-01-COL-C,PZ
77,SG_03_,GAMING_REV_GRO_TOT,Gross revenue; total,SCHED-G-PART-03-LINE-01-COL-D,PZ
77,SG_03_,GAMING_EXP_CASH_BINGO,Cash prizes; bingo,SCHED-G-PART-03-LINE-02-COL-A,PZ
77,SG_03_,GAMING_EXP_CASH_PTAP,Cash prizes; pull tabs,SCHED-G-PART-03-LINE-02-COL-B,PZ
77,SG_03_,GAMING_EXP_CASH_OTH,Cash prizes; other gaming,SCHED-G-PART-03-LINE-02-COL-C,PZ
77,SG_03_,GAMING_EXP_CASH_TOT,Cash prizes; total,SCHED-G-PART-03-LINE-02-COL-D,PZ
77,SG_03_,GAMING_EXP_NONCSH_BINGO,Non-cash prizes; bingo,SCHED-G-PART-03-LINE-03-COL-A,PZ
77,SG_03_,GAMING_EXP_NONCSH_PTAP,Non-cash prizes; pull tabs,SCHED-G-PART-03-LINE-03-COL-B,PZ
77,SG_03_,GAMING_EXP_NONCSH_OTH,Non-cash prizes; other gaming,SCHED-G-PART-03-LINE-03-COL-C,PZ
77,SG_03_,GAMING_EXP_NONCSH_TOT,Non-cash prizes; total,SCHED-G-PART-03-LINE-03-COL-D,PZ
77,SG_03_,GAMING_EXP_RENT_BINGO,Rent/facility costs; bingo,SCHED-G-PART-03-LINE-04-COL-A,PZ
77,SG_03_,GAMING_EXP_RENT_PTAP,Rent/facility costs; pull tabs,SCHED-G-PART-03-LINE-04-COL-B,PZ
77,SG_03_,GAMING_EXP_RENT_OTH,Rent/facility costs; other gaming,SCHED-G-PART-03-LINE-04-COL-C,PZ
77,SG_03_,GAMING_EXP_RENT_TOT,Rent/facility costs; total,SCHED-G-PART-03-LINE-04-COL-D,PZ
77,SG_03_,GAMING_EXP_OTH_BINGO,Other direct expenses; bingo,SCHED-G-PART-03-LINE-05-COL-A,PZ
77,SG_03_,GAMING_EXP_OTH_PTAP,Other direct expenses; pull tabs,SCHED-G-PART-03-LINE-05-COL-B,PZ
77,SG_03_,GAMING_EXP_OTH_OTH,Other direct expenses; other gaming,SCHED-G-PART-03-LINE-05-COL-C,PZ
77,SG_03_,GAMING_EXP_OTH_TOT,Other direct expenses; total,SCHED-G-PART-03-LINE-05-COL-D,PZ
77,SG_03_,GAMING_VOL_BINGO_X,volunteer labor; bingo,SCHED-G-PART-03-LINE-06-COL-A,PZ
77,SG_03_,GAMING_VOL_PCT_BINGO,volunteer labor percentage; bingo,SCHED-G-PART-03-LINE-06-COL-A,PZ
77,SG_03_,GAMING_VOL_PCT_PTAP,volunteer labor percentage; pull tabs,SCHED-G-PART-03-LINE-06-COL-B,PZ
77,SG_03_,GAMING_VOL_PTAP_X,volunteer labor; pull tabs,SCHED-G-PART-03-LINE-06-COL-B,PZ
77,SG_03_,GAMING_VOL_OTH_X,volunteer labor; other gaming,SCHED-G-PART-03-LINE-06-COL-C,PZ
77,SG_03_,GAMING_VOL_PCT_OTH,volunteer labor percentage; other gaming,SCHED-G-PART-03-LINE-06-COL-C,PZ
77,SG_03_,GAMING_EXP_SUMMARY_TOT,Direct expense summary,SCHED-G-PART-03-LINE-07-COL-D,PZ
77,SG_03_,GAMING_NET_INCOME_TOT,Net gaming income summary,SCHED-G-PART-03-LINE-08-COL-D,PZ
77,SG_03_,STATES_GAMING_CONDUCTED,Enter state where organization conducts gaming activities,SCHED-G-PART-03-LINE-09,PZ
77,SG_03_,GAMING_LIC_X,Is organization licensed in each state?,SCHED-G-PART-03-LINE-09A,PZ
77,SG_03_,GAMING_NO_LIC_EXPLANATION,Explanation if no license,SCHED-G-PART-03-LINE-09B,PZ
77,SG_03_,GAMING_LIC_SUSPENDED_X,Were any gaming licenses revoked; suspended; or terminated during the tax year?,SCHED-G-PART-03-LINE-10A,PZ
77,SG_03_,LIC_SUSPENDED_EXPLANATION,Explanation if license revoked; suspended; or termination,SCHED-G-PART-03-LINE-10B,PZ
77,SG_03_,GAMING_NONMEMB_X,Does organization operate gaming activities with nonmembers?,SCHED-G-PART-03-LINE-11,PZ
77,SG_03_,GAMING_MEMB_OTH_ENTITY_X,Is organization formed to administer charitable gaming?,SCHED-G-PART-03-LINE-12,PZ
77,SG_03_,PCT_GAMING_OWN_FACILITY,Percentage of gaming in own facility,SCHED-G-PART-03-LINE-13A,PZ
77,SG_03_,PCT_GAMING_OTH_FACILITY,Percentage of gaming in other facility,SCHED-G-PART-03-LINE-13B,PZ
77,SG_03_,GRK_ADDR_CITY,Address Of Gaming Rec Keeper Frgn - City,SCHED-G-PART-03-LINE-14,PZ
77,SG_03_,GRK_ADDR_CNTR,Address Of Gaming Rec Keeper Frgn - Country,SCHED-G-PART-03-LINE-14,PZ
