output_column,source_family,rows_total,rows_nonnull,fill_rate,distinct_nonnull_count,column_group,example_source_column
gt__TYPORGOTHDES.1,nccs_postcard,3461,0,0.0,0,source_native,TYPORGOTHDES.1
gt__UNNEASEOOYY,givingtuesday_datamart,4381,1879,0.4288975119835654,1870,source_native,UNNEASEOOYY
gt__UNNEASEOOYY,nccs_bmf,29793,0,0.0,0,source_native,UNNEASEOOYY
gt__UNNEASEOOYY,nccs_efile,3866,0,0.0,0,source_native,UNNEASEOOYY
gt__UNNEASEOOYY,nccs_postcard,3461,0,0.0,0,source_native,UNNEASEOOYY
gt__URL,givingtuesday_datamart,4381,4381,1.0,4381,source_native,URL
gt__URL,nccs_bmf,29793,0,0.0,0,source_native,URL
gt__URL,nccs_efile,3866,0,0.0,0,source_native,URL
gt__URL,nccs_postcard,3461,0,0.0,0,source_native,URL
gt__WEBSITADDRES,givingtuesday_datamart,4381,1164,0.26569276420908466,393,source_native,WEBSITADDRES
gt__WEBSITADDRES,nccs_bmf,29793,0,0.0,0,source_native,WEBSITADDRES
gt__WEBSITADDRES,nccs_efile,3866,0,0.0,0,source_native,WEBSITADDRES
gt__WEBSITADDRES,nccs_postcard,3461,0,0.0,0,source_native,WEBSITADDRES
gt__WEBSITSITEIT,givingtuesday_datamart,4381,2529,0.5772654645058206,1141,source_native,WEBSITSITEIT
gt__WEBSITSITEIT,nccs_bmf,29793,0,0.0,0,source_native,WEBSITSITEIT
gt__WEBSITSITEIT,nccs_efile,3866,0,0.0,0,source_native,WEBSITSITEIT
gt__WEBSITSITEIT,nccs_postcard,3461,0,0.0,0,source_native,WEBSITSITEIT
gt__WHISTLPOLICY,givingtuesday_datamart,4381,2439,0.5567222095412007,4,source_native,WHISTLPOLICY
gt__WHISTLPOLICY,nccs_bmf,29793,0,0.0,0,source_native,WHISTLPOLICY
gt__WHISTLPOLICY,nccs_efile,3866,0,0.0,0,source_native,WHISTLPOLICY
gt__WHISTLPOLICY,nccs_postcard,3461,0,0.0,0,source_native,WHISTLPOLICY
gt__county_fips,givingtuesday_datamart,4381,4381,1.0,18,source_native,county_fips
gt__county_fips,nccs_bmf,29793,0,0.0,0,source_native,county_fips
gt__county_fips,nccs_efile,3866,0,0.0,0,source_native,county_fips
gt__county_fips,nccs_postcard,3461,0,0.0,0,source_native,county_fips
gt__derived_income_amount,givingtuesday_datamart,4381,4337,0.9899566309061858,4205,source_native,derived_income_amount
gt__derived_income_amount,nccs_bmf,29793,0,0.0,0,source_native,derived_income_amount
gt__derived_income_amount,nccs_efile,3866,0,0.0,0,source_native,derived_income_amount
gt__derived_income_amount,nccs_postcard,3461,0,0.0,0,source_native,derived_income_amount
gt__derived_income_derivation,givingtuesday_datamart,4381,4337,0.9899566309061858,3,source_native,derived_income_derivation
gt__derived_income_derivation,nccs_bmf,29793,0,0.0,0,source_native,derived_income_derivation
gt__derived_income_derivation,nccs_efile,3866,0,0.0,0,source_native,derived_income_derivation
gt__derived_income_derivation,nccs_postcard,3461,0,0.0,0,source_native,derived_income_derivation
gt__ein,givingtuesday_datamart,4381,4381,1.0,2238,source_native,ein
gt__ein,nccs_bmf,29793,0,0.0,0,source_native,ein
gt__ein,nccs_efile,3866,0,0.0,0,source_native,ein
gt__ein,nccs_postcard,3461,0,0.0,0,source_native,ein
gt__field_fill_count_from_basic,givingtuesday_datamart,4381,4381,1.0,3,source_native,field_fill_count_from_basic
gt__field_fill_count_from_basic,nccs_bmf,29793,0,0.0,0,source_native,field_fill_count_from_basic
gt__field_fill_count_from_basic,nccs_efile,3866,0,0.0,0,source_native,field_fill_count_from_basic
gt__field_fill_count_from_basic,nccs_postcard,3461,0,0.0,0,source_native,field_fill_count_from_basic
gt__form_type,givingtuesday_datamart,4381,4381,1.0,3,source_native,form_type
gt__form_type,nccs_bmf,29793,0,0.0,0,source_native,form_type
gt__form_type,nccs_efile,3866,0,0.0,0,source_native,form_type
gt__form_type,nccs_postcard,3461,0,0.0,0,source_native,form_type
gt__from_basic,givingtuesday_datamart,4381,4381,1.0,1,source_native,from_basic
gt__from_basic,nccs_bmf,29793,0,0.0,0,source_native,from_basic
gt__from_basic,nccs_efile,3866,0,0.0,0,source_native,from_basic
gt__from_basic,nccs_postcard,3461,0,0.0,0,source_native,from_basic
gt__from_combined,givingtuesday_datamart,4381,4381,1.0,2,source_native,from_combined
gt__from_combined,nccs_bmf,29793,0,0.0,0,source_native,from_combined
gt__from_combined,nccs_efile,3866,0,0.0,0,source_native,from_combined
gt__from_combined,nccs_postcard,3461,0,0.0,0,source_native,from_combined
gt__presilver_admission_basis,givingtuesday_datamart,4381,2418,0.5519287833827893,1,source_native,presilver_admission_basis
gt__presilver_admission_basis,nccs_bmf,29793,0,0.0,0,source_native,presilver_admission_basis
gt__presilver_admission_basis,nccs_efile,3866,0,0.0,0,source_native,presilver_admission_basis
gt__presilver_admission_basis,nccs_postcard,3461,0,0.0,0,source_native,presilver_admission_basis
gt__presilver_admitted_by_basic_geography,givingtuesday_datamart,4381,2418,0.5519287833827893,1,source_native,presilver_admitted_by_basic_geography
gt__presilver_admitted_by_basic_geography,nccs_bmf,29793,0,0.0,0,source_native,presilver_admitted_by_basic_geography
gt__presilver_admitted_by_basic_geography,nccs_efile,3866,0,0.0,0,source_native,presilver_admitted_by_basic_geography
gt__presilver_admitted_by_basic_geography,nccs_postcard,3461,0,0.0,0,source_native,presilver_admitted_by_basic_geography
gt__presilver_admitted_by_combined_key,givingtuesday_datamart,4381,2418,0.5519287833827893,1,source_native,presilver_admitted_by_combined_key
gt__presilver_admitted_by_combined_key,nccs_bmf,29793,0,0.0,0,source_native,presilver_admitted_by_combined_key
gt__presilver_admitted_by_combined_key,nccs_efile,3866,0,0.0,0,source_native,presilver_admitted_by_combined_key
gt__presilver_admitted_by_combined_key,nccs_postcard,3461,0,0.0,0,source_native,presilver_admitted_by_combined_key
gt__region,givingtuesday_datamart,4381,4381,1.0,5,source_native,region
gt__region,nccs_bmf,29793,0,0.0,0,source_native,region
gt__region,nccs_efile,3866,0,0.0,0,source_native,region
gt__region,nccs_postcard,3461,0,0.0,0,source_native,region
gt__returntype_norm,givingtuesday_datamart,4381,4381,1.0,3,source_native,returntype_norm
gt__returntype_norm,nccs_bmf,29793,0,0.0,0,source_native,returntype_norm
gt__returntype_norm,nccs_efile,3866,0,0.0,0,source_native,returntype_norm
gt__returntype_norm,nccs_postcard,3461,0,0.0,0,source_native,returntype_norm
gt__source_dataset_id,givingtuesday_datamart,4381,4381,1.0,4,field_provenance,source_dataset_id
gt__source_dataset_id,nccs_bmf,29793,0,0.0,0,field_provenance,source_dataset_id
gt__source_dataset_id,nccs_efile,3866,0,0.0,0,field_provenance,source_dataset_id
gt__source_dataset_id,nccs_postcard,3461,0,0.0,0,field_provenance,source_dataset_id
gt__source_dataset_title,givingtuesday_datamart,4381,4381,1.0,2,field_provenance,source_dataset_title
gt__source_dataset_title,nccs_bmf,29793,0,0.0,0,field_provenance,source_dataset_title
gt__source_dataset_title,nccs_efile,3866,0,0.0,0,field_provenance,source_dataset_title
gt__source_dataset_title,nccs_postcard,3461,0,0.0,0,field_provenance,source_dataset_title
gt__source_filename,givingtuesday_datamart,4381,4381,1.0,4,field_provenance,source_filename
gt__source_filename,nccs_bmf,29793,0,0.0,0,field_provenance,source_filename
gt__source_filename,nccs_efile,3866,0,0.0,0,field_provenance,source_filename
gt__source_filename,nccs_postcard,3461,0,0.0,0,field_provenance,source_filename
gt__tax_year,givingtuesday_datamart,4381,4381,1.0,3,source_native,tax_year
gt__tax_year,nccs_bmf,29793,0,0.0,0,source_native,tax_year
gt__tax_year,nccs_efile,3866,0,0.0,0,source_native,tax_year
gt__tax_year,nccs_postcard,3461,0,0.0,0,source_native,tax_year
gt__zip5,givingtuesday_datamart,4381,4381,1.0,124,source_native,zip5
gt__zip5,nccs_bmf,29793,0,0.0,0,source_native,zip5
gt__zip5,nccs_efile,3866,0,0.0,0,source_native,zip5
gt__zip5,nccs_postcard,3461,0,0.0,0,source_native,zip5
nccs_bmf__ACCPER,givingtuesday_datamart,4381,0,0.0,0,source_native,ACCPER
nccs_bmf__ACCPER,nccs_bmf,29793,4600,0.1543986842546907,12,source_native,ACCPER
nccs_bmf__ACCPER,nccs_efile,3866,0,0.0,0,source_native,ACCPER
nccs_bmf__ACCPER,nccs_postcard,3461,0,0.0,0,source_native,ACCPER
nccs_bmf__ACCT_PD,givingtuesday_datamart,4381,0,0.0,0,source_native,ACCT_PD
nccs_bmf__ACCT_PD,nccs_bmf,29793,24193,0.8120363843855939,13,source_native,ACCT_PD
nccs_bmf__ACCT_PD,nccs_efile,3866,0,0.0,0,source_native,ACCT_PD
nccs_bmf__ACCT_PD,nccs_postcard,3461,0,0.0,0,source_native,ACCT_PD
nccs_bmf__ACTIVITY,givingtuesday_datamart,4381,0,0.0,0,source_native,ACTIVITY
nccs_bmf__ACTIVITY,nccs_bmf,29793,24193,0.8120363843855939,719,source_native,ACTIVITY
nccs_bmf__ACTIVITY,nccs_efile,3866,0,0.0,0,source_native,ACTIVITY
nccs_bmf__ACTIVITY,nccs_postcard,3461,0,0.0,0,source_native,ACTIVITY
nccs_bmf__ADDRESS,givingtuesday_datamart,4381,0,0.0,0,source_native,ADDRESS
nccs_bmf__ADDRESS,nccs_bmf,29793,5600,0.18796361561440608,4578,source_native,ADDRESS
nccs_bmf__ADDRESS,nccs_efile,3866,0,0.0,0,source_native,ADDRESS
nccs_bmf__ADDRESS,nccs_postcard,3461,0,0.0,0,source_native,ADDRESS
nccs_bmf__AFFILIATION,givingtuesday_datamart,4381,0,0.0,0,source_native,AFFILIATION
nccs_bmf__AFFILIATION,nccs_bmf,29793,24193,0.8120363843855939,7,source_native,AFFILIATION
nccs_bmf__AFFILIATION,nccs_efile,3866,0,0.0,0,source_native,AFFILIATION
nccs_bmf__AFFILIATION,nccs_postcard,3461,0,0.0,0,source_native,AFFILIATION
nccs_bmf__ASSETS,givingtuesday_datamart,4381,0,0.0,0,source_native,ASSETS
nccs_bmf__ASSETS,nccs_bmf,29793,4505,0.15121001577551774,1819,source_native,ASSETS
nccs_bmf__ASSETS,nccs_efile,3866,0,0.0,0,source_native,ASSETS
nccs_bmf__ASSETS,nccs_postcard,3461,0,0.0,0,source_native,ASSETS
nccs_bmf__ASSET_AMT,givingtuesday_datamart,4381,0,0.0,0,source_native,ASSET_AMT
nccs_bmf__ASSET_AMT,nccs_bmf,29793,24193,0.8120363843855939,6253,source_native,ASSET_AMT
nccs_bmf__ASSET_AMT,nccs_efile,3866,0,0.0,0,source_native,ASSET_AMT
nccs_bmf__ASSET_AMT,nccs_postcard,3461,0,0.0,0,source_native,ASSET_AMT
nccs_bmf__ASSET_CD,givingtuesday_datamart,4381,0,0.0,0,source_native,ASSET_CD
nccs_bmf__ASSET_CD,nccs_bmf,29793,24193,0.8120363843855939,10,source_native,ASSET_CD
nccs_bmf__ASSET_CD,nccs_efile,3866,0,0.0,0,source_native,ASSET_CD
nccs_bmf__ASSET_CD,nccs_postcard,3461,0,0.0,0,source_native,ASSET_CD
nccs_bmf__CASSETS,givingtuesday_datamart,4381,0,0.0,0,source_native,CASSETS
nccs_bmf__CASSETS,nccs_bmf,29793,1651,0.05541570167489007,1630,source_native,CASSETS
nccs_bmf__CASSETS,nccs_efile,3866,0,0.0,0,source_native,CASSETS
nccs_bmf__CASSETS,nccs_postcard,3461,0,0.0,0,source_native,CASSETS
nccs_bmf__CFINSRC,givingtuesday_datamart,4381,0,0.0,0,source_native,CFINSRC
nccs_bmf__CFINSRC,nccs_bmf,29793,1651,0.05541570167489007,4,source_native,CFINSRC
nccs_bmf__CFINSRC,nccs_efile,3866,0,0.0,0,source_native,CFINSRC
nccs_bmf__CFINSRC,nccs_postcard,3461,0,0.0,0,source_native,CFINSRC
nccs_bmf__CITY,givingtuesday_datamart,4381,0,0.0,0,source_native,CITY
nccs_bmf__CITY,nccs_bmf,29793,29793,1.0,188,source_native,CITY
nccs_bmf__CITY,nccs_efile,3866,0,0.0,0,source_native,CITY
nccs_bmf__CITY,nccs_postcard,3461,0,0.0,0,source_native,CITY
nccs_bmf__CLASSIFICATION,givingtuesday_datamart,4381,0,0.0,0,source_native,CLASSIFICATION
nccs_bmf__CLASSIFICATION,nccs_bmf,29793,24193,0.8120363843855939,52,source_native,CLASSIFICATION
nccs_bmf__CLASSIFICATION,nccs_efile,3866,0,0.0,0,source_native,CLASSIFICATION
nccs_bmf__CLASSIFICATION,nccs_postcard,3461,0,0.0,0,source_native,CLASSIFICATION
nccs_bmf__CTAXPER,givingtuesday_datamart,4381,0,0.0,0,source_native,CTAXPER
nccs_bmf__CTAXPER,nccs_bmf,29793,1651,0.05541570167489007,37,source_native,CTAXPER
nccs_bmf__CTAXPER,nccs_efile,3866,0,0.0,0,source_native,CTAXPER
nccs_bmf__CTAXPER,nccs_postcard,3461,0,0.0,0,source_native,CTAXPER
nccs_bmf__CTOTREV,givingtuesday_datamart,4381,0,0.0,0,source_native,CTOTREV
nccs_bmf__CTOTREV,nccs_bmf,29793,1651,0.05541570167489007,1630,source_native,CTOTREV
nccs_bmf__CTOTREV,nccs_efile,3866,0,0.0,0,source_native,CTOTREV
nccs_bmf__CTOTREV,nccs_postcard,3461,0,0.0,0,source_native,CTOTREV
nccs_bmf__DEDUCTIBILITY,givingtuesday_datamart,4381,0,0.0,0,source_native,DEDUCTIBILITY
nccs_bmf__DEDUCTIBILITY,nccs_bmf,29793,24193,0.8120363843855939,4,source_native,DEDUCTIBILITY
nccs_bmf__DEDUCTIBILITY,nccs_efile,3866,0,0.0,0,source_native,DEDUCTIBILITY
nccs_bmf__DEDUCTIBILITY,nccs_postcard,3461,0,0.0,0,source_native,DEDUCTIBILITY
nccs_bmf__EIN,givingtuesday_datamart,4381,0,0.0,0,source_native,EIN
nccs_bmf__EIN,nccs_bmf,29793,29793,1.0,7448,source_native,EIN
nccs_bmf__EIN,nccs_efile,3866,0,0.0,0,source_native,EIN
nccs_bmf__EIN,nccs_postcard,3461,0,0.0,0,source_native,EIN
nccs_bmf__FILER,givingtuesday_datamart,4381,0,0.0,0,source_native,FILER
nccs_bmf__FILER,nccs_bmf,29793,5600,0.18796361561440608,2,source_native,FILER
nccs_bmf__FILER,nccs_efile,3866,0,0.0,0,source_native,FILER
nccs_bmf__FILER,nccs_postcard,3461,0,0.0,0,source_native,FILER
nccs_bmf__FILING_REQ_CD,givingtuesday_datamart,4381,0,0.0,0,source_native,FILING_REQ_CD
nccs_bmf__FILING_REQ_CD,nccs_bmf,29793,24193,0.8120363843855939,8,source_native,FILING_REQ_CD
nccs_bmf__FILING_REQ_CD,nccs_efile,3866,0,0.0,0,source_native,FILING_REQ_CD
nccs_bmf__FILING_REQ_CD,nccs_postcard,3461,0,0.0,0,source_native,FILING_REQ_CD
nccs_bmf__FIPS,givingtuesday_datamart,4381,0,0.0,0,source_native,FIPS
nccs_bmf__FIPS,nccs_bmf,29793,4260,0.14298660759238746,183,source_native,FIPS
nccs_bmf__FIPS,nccs_efile,3866,0,0.0,0,source_native,FIPS
nccs_bmf__FIPS,nccs_postcard,3461,0,0.0,0,source_native,FIPS
nccs_bmf__FNDNCD,givingtuesday_datamart,4381,0,0.0,0,source_native,FNDNCD
nccs_bmf__FNDNCD,nccs_bmf,29793,4262,0.1430537374551069,16,source_native,FNDNCD
nccs_bmf__FNDNCD,nccs_efile,3866,0,0.0,0,source_native,FNDNCD
nccs_bmf__FNDNCD,nccs_postcard,3461,0,0.0,0,source_native,FNDNCD
nccs_bmf__FOUNDATION,givingtuesday_datamart,4381,0,0.0,0,source_native,FOUNDATION
nccs_bmf__FOUNDATION,nccs_bmf,29793,24193,0.8120363843855939,16,source_native,FOUNDATION
nccs_bmf__FOUNDATION,nccs_efile,3866,0,0.0,0,source_native,FOUNDATION
nccs_bmf__FOUNDATION,nccs_postcard,3461,0,0.0,0,source_native,FOUNDATION
nccs_bmf__FRCD,givingtuesday_datamart,4381,0,0.0,0,source_native,FRCD
nccs_bmf__FRCD,nccs_bmf,29793,5600,0.18796361561440608,10,source_native,FRCD
nccs_bmf__FRCD,nccs_efile,3866,0,0.0,0,source_native,FRCD
nccs_bmf__FRCD,nccs_postcard,3461,0,0.0,0,source_native,FRCD
nccs_bmf__GROUP,givingtuesday_datamart,4381,0,0.0,0,source_native,GROUP
nccs_bmf__GROUP,nccs_bmf,29793,24193,0.8120363843855939,345,source_native,GROUP
nccs_bmf__GROUP,nccs_efile,3866,0,0.0,0,source_native,GROUP
nccs_bmf__GROUP,nccs_postcard,3461,0,0.0,0,source_native,GROUP
nccs_bmf__ICO,givingtuesday_datamart,4381,0,0.0,0,source_native,ICO
nccs_bmf__ICO,nccs_bmf,29793,15131,0.5078709764038533,4577,source_native,ICO
nccs_bmf__ICO,nccs_efile,3866,0,0.0,0,source_native,ICO
nccs_bmf__ICO,nccs_postcard,3461,0,0.0,0,source_native,ICO
nccs_bmf__ID,givingtuesday_datamart,4381,0,0.0,0,source_native,ID
nccs_bmf__ID,nccs_bmf,29793,24193,0.8120363843855939,7121,source_native,ID
nccs_bmf__ID,nccs_efile,3866,0,0.0,0,source_native,ID
nccs_bmf__ID,nccs_postcard,3461,0,0.0,0,source_native,ID
nccs_bmf__INCOME,givingtuesday_datamart,4381,0,0.0,0,source_native,INCOME
nccs_bmf__INCOME,nccs_bmf,29793,4505,0.15121001577551774,1814,source_native,INCOME
nccs_bmf__INCOME,nccs_efile,3866,0,0.0,0,source_native,INCOME
nccs_bmf__INCOME,nccs_postcard,3461,0,0.0,0,source_native,INCOME
nccs_bmf__INCOME_AMT,givingtuesday_datamart,4381,0,0.0,0,source_native,INCOME_AMT
nccs_bmf__INCOME_AMT,nccs_bmf,29793,24193,0.8120363843855939,6193,source_native,INCOME_AMT
nccs_bmf__INCOME_AMT,nccs_efile,3866,0,0.0,0,source_native,INCOME_AMT
nccs_bmf__INCOME_AMT,nccs_postcard,3461,0,0.0,0,source_native,INCOME_AMT
nccs_bmf__INCOME_CD,givingtuesday_datamart,4381,0,0.0,0,source_native,INCOME_CD
nccs_bmf__INCOME_CD,nccs_bmf,29793,24193,0.8120363843855939,10,source_native,INCOME_CD
nccs_bmf__INCOME_CD,nccs_efile,3866,0,0.0,0,source_native,INCOME_CD
nccs_bmf__INCOME_CD,nccs_postcard,3461,0,0.0,0,source_native,INCOME_CD
nccs_bmf__LEVEL1,givingtuesday_datamart,4381,0,0.0,0,source_native,LEVEL1
nccs_bmf__LEVEL1,nccs_bmf,29793,5600,0.18796361561440608,3,source_native,LEVEL1
nccs_bmf__LEVEL1,nccs_efile,3866,0,0.0,0,source_native,LEVEL1
nccs_bmf__LEVEL1,nccs_postcard,3461,0,0.0,0,source_native,LEVEL1
nccs_bmf__LEVEL2,givingtuesday_datamart,4381,0,0.0,0,source_native,LEVEL2
nccs_bmf__LEVEL2,nccs_bmf,29793,5600,0.18796361561440608,3,source_native,LEVEL2
nccs_bmf__LEVEL2,nccs_efile,3866,0,0.0,0,source_native,LEVEL2
nccs_bmf__LEVEL2,nccs_postcard,3461,0,0.0,0,source_native,LEVEL2
nccs_bmf__LEVEL3,givingtuesday_datamart,4381,0,0.0,0,source_native,LEVEL3
nccs_bmf__LEVEL3,nccs_bmf,29793,5600,0.18796361561440608,18,source_native,LEVEL3
nccs_bmf__LEVEL3,nccs_efile,3866,0,0.0,0,source_native,LEVEL3
nccs_bmf__LEVEL3,nccs_postcard,3461,0,0.0,0,source_native,LEVEL3
nccs_bmf__LEVEL4,givingtuesday_datamart,4381,0,0.0,0,source_native,LEVEL4
nccs_bmf__LEVEL4,nccs_bmf,29793,5460,0.1832645252240459,26,source_native,LEVEL4
nccs_bmf__LEVEL4,nccs_efile,3866,0,0.0,0,source_native,LEVEL4
nccs_bmf__LEVEL4,nccs_postcard,3461,0,0.0,0,source_native,LEVEL4
nccs_bmf__MAJGRPB,givingtuesday_datamart,4381,0,0.0,0,source_native,MAJGRPB
nccs_bmf__MAJGRPB,nccs_bmf,29793,5460,0.1832645252240459,28,source_native,MAJGRPB
nccs_bmf__MAJGRPB,nccs_efile,3866,0,0.0,0,source_native,MAJGRPB
nccs_bmf__MAJGRPB,nccs_postcard,3461,0,0.0,0,source_native,MAJGRPB
nccs_bmf__MSA_NECH,givingtuesday_datamart,4381,0,0.0,0,source_native,MSA_NECH
nccs_bmf__MSA_NECH,nccs_bmf,29793,0,0.0,0,source_native,MSA_NECH
nccs_bmf__MSA_NECH,nccs_efile,3866,0,0.0,0,source_native,MSA_NECH
nccs_bmf__MSA_NECH,nccs_postcard,3461,0,0.0,0,source_native,MSA_NECH
nccs_bmf__NAICS,givingtuesday_datamart,4381,0,0.0,0,source_native,NAICS
nccs_bmf__NAICS,nccs_bmf,29793,4254,0.1427852180042292,86,source_native,NAICS
nccs_bmf__NAICS,nccs_efile,3866,0,0.0,0,source_native,NAICS
nccs_bmf__NAICS,nccs_postcard,3461,0,0.0,0,source_native,NAICS
nccs_bmf__NAME,givingtuesday_datamart,4381,0,0.0,0,source_native,NAME
nccs_bmf__NAME,nccs_bmf,29793,29793,1.0,6590,source_native,NAME
nccs_bmf__NAME,nccs_efile,3866,0,0.0,0,source_native,NAME
nccs_bmf__NAME,nccs_postcard,3461,0,0.0,0,source_native,NAME
nccs_bmf__NTEE1,givingtuesday_datamart,4381,0,0.0,0,source_native,NTEE1
nccs_bmf__NTEE1,nccs_bmf,29793,5460,0.1832645252240459,26,source_native,NTEE1
nccs_bmf__NTEE1,nccs_efile,3866,0,0.0,0,source_native,NTEE1
nccs_bmf__NTEE1,nccs_postcard,3461,0,0.0,0,source_native,NTEE1
nccs_bmf__NTEECC,givingtuesday_datamart,4381,0,0.0,0,source_native,NTEECC
nccs_bmf__NTEECC,nccs_bmf,29793,5460,0.1832645252240459,549,source_native,NTEECC
nccs_bmf__NTEECC,nccs_efile,3866,0,0.0,0,source_native,NTEECC
nccs_bmf__NTEECC,nccs_postcard,3461,0,0.0,0,source_native,NTEECC
nccs_bmf__NTEEFINAL,givingtuesday_datamart,4381,0,0.0,0,source_native,NTEEFINAL
nccs_bmf__NTEEFINAL,nccs_bmf,29793,5460,0.1832645252240459,559,source_native,NTEEFINAL
nccs_bmf__NTEEFINAL,nccs_efile,3866,0,0.0,0,source_native,NTEEFINAL
nccs_bmf__NTEEFINAL,nccs_postcard,3461,0,0.0,0,source_native,NTEEFINAL
nccs_bmf__NTEE_CD,givingtuesday_datamart,4381,0,0.0,0,source_native,NTEE_CD
nccs_bmf__NTEE_CD,nccs_bmf,29793,15958,0.5356291746383378,752,source_native,NTEE_CD
nccs_bmf__NTEE_CD,nccs_efile,3866,0,0.0,0,source_native,NTEE_CD
nccs_bmf__NTEE_CD,nccs_postcard,3461,0,0.0,0,source_native,NTEE_CD
nccs_bmf__NTMAJ10,givingtuesday_datamart,4381,0,0.0,0,source_native,NTMAJ10
nccs_bmf__NTMAJ10,nccs_bmf,29793,5600,0.18796361561440608,10,source_native,NTMAJ10
nccs_bmf__NTMAJ10,nccs_efile,3866,0,0.0,0,source_native,NTMAJ10
nccs_bmf__NTMAJ10,nccs_postcard,3461,0,0.0,0,source_native,NTMAJ10
nccs_bmf__NTMAJ12,givingtuesday_datamart,4381,0,0.0,0,source_native,NTMAJ12
nccs_bmf__NTMAJ12,nccs_bmf,29793,5600,0.18796361561440608,12,source_native,NTMAJ12
nccs_bmf__NTMAJ12,nccs_efile,3866,0,0.0,0,source_native,NTMAJ12
nccs_bmf__NTMAJ12,nccs_postcard,3461,0,0.0,0,source_native,NTMAJ12
nccs_bmf__NTMAJ5,givingtuesday_datamart,4381,0,0.0,0,source_native,NTMAJ5
nccs_bmf__NTMAJ5,nccs_bmf,29793,5600,0.18796361561440608,5,source_native,NTMAJ5
nccs_bmf__NTMAJ5,nccs_efile,3866,0,0.0,0,source_native,NTMAJ5
nccs_bmf__NTMAJ5,nccs_postcard,3461,0,0.0,0,source_native,NTMAJ5
nccs_bmf__ORGANIZATION,givingtuesday_datamart,4381,0,0.0,0,source_native,ORGANIZATION
nccs_bmf__ORGANIZATION,nccs_bmf,29793,24193,0.8120363843855939,5,source_native,ORGANIZATION
nccs_bmf__ORGANIZATION,nccs_efile,3866,0,0.0,0,source_native,ORGANIZATION
nccs_bmf__ORGANIZATION,nccs_postcard,3461,0,0.0,0,source_native,ORGANIZATION
nccs_bmf__OUTNCCS,givingtuesday_datamart,4381,0,0.0,0,source_native,OUTNCCS
nccs_bmf__OUTNCCS,nccs_bmf,29793,5600,0.18796361561440608,1,source_native,OUTNCCS
nccs_bmf__OUTNCCS,nccs_efile,3866,0,0.0,0,source_native,OUTNCCS
nccs_bmf__OUTNCCS,nccs_postcard,3461,0,0.0,0,source_native,OUTNCCS
nccs_bmf__OUTREAS,givingtuesday_datamart,4381,0,0.0,0,source_native,OUTREAS
nccs_bmf__OUTREAS,nccs_bmf,29793,0,0.0,0,source_native,OUTREAS
nccs_bmf__OUTREAS,nccs_efile,3866,0,0.0,0,source_native,OUTREAS
nccs_bmf__OUTREAS,nccs_postcard,3461,0,0.0,0,source_native,OUTREAS
nccs_bmf__PF_FILING_REQ_CD,givingtuesday_datamart,4381,0,0.0,0,source_native,PF_FILING_REQ_CD
nccs_bmf__PF_FILING_REQ_CD,nccs_bmf,29793,24193,0.8120363843855939,3,source_native,PF_FILING_REQ_CD
nccs_bmf__PF_FILING_REQ_CD,nccs_efile,3866,0,0.0,0,source_native,PF_FILING_REQ_CD
nccs_bmf__PF_FILING_REQ_CD,nccs_postcard,3461,0,0.0,0,source_native,PF_FILING_REQ_CD
nccs_bmf__PMSA,givingtuesday_datamart,4381,0,0.0,0,source_native,PMSA
nccs_bmf__PMSA,nccs_bmf,29793,0,0.0,0,source_native,PMSA
nccs_bmf__PMSA,nccs_efile,3866,0,0.0,0,source_native,PMSA
nccs_bmf__PMSA,nccs_postcard,3461,0,0.0,0,source_native,PMSA
nccs_bmf__RANDNUM,givingtuesday_datamart,4381,0,0.0,0,source_native,RANDNUM
nccs_bmf__RANDNUM,nccs_bmf,29793,5600,0.18796361561440608,5600,source_native,RANDNUM
nccs_bmf__RANDNUM,nccs_efile,3866,0,0.0,0,source_native,RANDNUM
nccs_bmf__RANDNUM,nccs_postcard,3461,0,0.0,0,source_native,RANDNUM
nccs_bmf__REGION,givingtuesday_datamart,4381,0,0.0,0,source_native,REGION
nccs_bmf__REGION,nccs_bmf,29793,24193,0.8120363843855939,2,source_native,REGION
nccs_bmf__REGION,nccs_efile,3866,0,0.0,0,source_native,REGION
nccs_bmf__REGION,nccs_postcard,3461,0,0.0,0,source_native,REGION
nccs_bmf__REVENUE_AMT,givingtuesday_datamart,4381,0,0.0,0,source_native,REVENUE_AMT
nccs_bmf__REVENUE_AMT,nccs_bmf,29793,24193,0.8120363843855939,5429,source_native,REVENUE_AMT
nccs_bmf__REVENUE_AMT,nccs_efile,3866,0,0.0,0,source_native,REVENUE_AMT
nccs_bmf__REVENUE_AMT,nccs_postcard,3461,0,0.0,0,source_native,REVENUE_AMT
nccs_bmf__RULEDATE,givingtuesday_datamart,4381,0,0.0,0,source_native,RULEDATE
nccs_bmf__RULEDATE,nccs_bmf,29793,5600,0.18796361561440608,836,source_native,RULEDATE
nccs_bmf__RULEDATE,nccs_efile,3866,0,0.0,0,source_native,RULEDATE
nccs_bmf__RULEDATE,nccs_postcard,3461,0,0.0,0,source_native,RULEDATE
nccs_bmf__RULING,givingtuesday_datamart,4381,0,0.0,0,source_native,RULING
nccs_bmf__RULING,nccs_bmf,29793,24193,0.8120363843855939,879,source_native,RULING
nccs_bmf__RULING,nccs_efile,3866,0,0.0,0,source_native,RULING
